hit_x,hit_y,hit_z,theta,phi,weight,lambda
0.108255,-0.039335,0.010000,0.062612,2.924440,1.000000,5.155520
0.063933,0.053596,0.010000,0.068111,-2.082417,1.000000,5.175445
-0.058141,-0.078191,0.010000,0.052308,0.674211,1.000000,4.781172
-0.027146,-0.033296,0.010000,0.039516,0.877331,1.000000,4.804705
-0.027077,-0.057186,0.010000,0.066248,1.149298,1.000000,4.940197
0.005329,0.042633,0.010000,0.007130,-2.913537,1.000000,5.097759
0.088604,-0.098756,0.010000,0.081140,2.603143,1.000000,5.061779
0.018132,0.039898,0.010000,0.013417,2.665526,1.000000,4.852701
0.086883,-0.007320,0.010000,0.053922,-3.115338,1.000000,5.169244
-0.123326,-0.080872,0.010000,0.095508,0.292404,1.000000,5.138463
-0.051193,0.119319,0.010000,0.109012,-1.338479,1.000000,4.960938
0.070201,-0.066451,0.010000,0.037472,2.802021,1.000000,4.882422
-0.060823,0.018726,0.010000,0.036328,-0.504047,1.000000,5.201735
-0.071798,0.009053,0.010000,0.055708,0.498613,1.000000,5.102486
0.088186,0.107114,0.010000,0.101659,-2.137762,1.000000,4.794491
-0.052356,-0.018781,0.010000,0.044440,0.553985,1.000000,4.825234
0.029539,0.073225,0.010000,0.045747,-1.990650,1.000000,4.861271
-0.041159,0.051201,0.010000,0.034313,-0.778020,1.000000,5.224681
0.017596,0.057286,0.010000,0.021289,-2.591186,1.000000,4.934018
-0.073874,-0.028764,0.010000,0.046840,0.601323,1.000000,5.225599
0.013180,0.057185,0.010000,0.024896,-2.514768,1.000000,5.018610
-0.027090,0.067409,0.010000,0.053311,-1.418232,1.000000,4.897677
-0.122937,-0.006670,0.010000,0.072726,0.230414,1.000000,4.809945
0.039330,-0.110132,0.010000,0.101961,1.858157,1.000000,4.805128
-0.037964,0.032985,0.010000,0.030832,-0.196618,1.000000,4.824748
0.101185,0.002404,0.010000,0.086845,-2.763894,1.000000,4.806748
-0.030364,0.107333,0.010000,0.059952,-1.289006,1.000000,4.948298
-0.108157,-0.115292,0.010000,0.104353,0.889808,1.000000,5.212181
0.082675,-0.122043,0.010000,0.098854,2.175549,1.000000,5.134898
0.025781,-0.090088,0.010000,0.043540,2.187475,1.000000,5.111367
-0.054654,0.067860,0.010000,0.044579,-0.668636,1.000000,4.972540
-0.048121,-0.092274,0.010000,0.051737,1.179682,1.000000,5.200599
-0.059319,0.099669,0.010000,0.091903,-1.156479,1.000000,5.033574
-0.104360,0.121172,0.010000,0.091238,-0.789066,1.000000,5.026820
-0.053350,0.026186,0.010000,0.047737,-0.504871,1.000000,5.084800
-0.093551,-0.025100,0.010000,0.055745,-0.252150,1.000000,5.178480
-0.024588,0.114439,0.010000,0.095088,-1.532954,1.000000,4.841881
0.044484,0.113299,0.010000,0.102478,-1.893526,1.000000,5.237979
0.038808,0.009228,0.010000,0.037091,3.123812,1.000000,5.149156
0.118804,0.082213,0.010000,0.089055,-2.418953,1.000000,5.153813
-0.122469,-0.042986,0.010000,0.084245,0.539515,1.000000,5.198227
-0.045004,-0.017136,0.010000,0.046423,0.854329,1.000000,5.099257
-0.122491,0.110800,0.010000,0.105536,-0.485743,1.000000,4.956616
-0.104606,-0.013905,0.010000,0.076145,-0.029365,1.000000,4.809704
-0.056231,0.099079,0.010000,0.051020,-0.896003,1.000000,5.022870
-0.102198,-0.001544,0.010000,0.057280,-0.010283,1.000000,5.223599
0.035351,0.087705,0.010000,0.088793,-1.912708,1.000000,4.781471
0.110121,0.013011,0.010000,0.075847,-3.006473,1.000000,4.884951
0.082683,-0.024629,0.010000,0.050690,2.910807,1.000000,5.028512
-0.061039,-0.064972,0.010000,0.074577,0.811231,1.000000,5.004756
0.087062,-0.069078,0.010000,0.077572,2.440582,1.000000,5.176395
0.048153,-0.012507,0.010000,0.025878,-2.814545,1.000000,4.929640
-0.067748,0.003503,0.010000,0.046261,-0.767339,1.000000,5.213612
-0.052395,0.051853,0.010000,0.045344,-0.919585,1.000000,4.895144
-0.101706,0.109542,0.010000,0.092190,-0.570667,1.000000,5.241993
-0.043662,-0.003910,0.010000,0.048687,-0.638367,1.000000,4.795478
0.121478,0.122860,0.010000,0.116488,-2.335611,1.000000,5.233787
0.017803,-0.063373,0.010000,0.053637,2.000908,1.000000,5.100069
0.121471,0.090787,0.010000,0.107595,-2.470380,1.000000,5.142226
0.121512,-0.050741,0.010000,0.106106,2.643662,1.000000,4.877449
-0.099819,0.013315,0.010000,0.079742,0.042911,1.000000,4.823097
0.008047,0.080863,0.010000,0.026034,-2.024204,1.000000,5.049184
-0.002610,-0.043274,0.010000,0.012190,1.668295,1.000000,4.781166
0.052059,0.024446,0.010000,0.025140,2.617435,1.000000,5.086867
0.116582,-0.083351,0.010000,0.120614,2.333272,1.000000,5.133020
0.034708,0.050566,0.010000,0.063390,-1.919070,1.000000,4.962134
0.034117,0.074354,0.010000,0.044551,-1.892887,1.000000,5.022901
0.037467,0.057063,0.010000,0.048789,-2.449457,1.000000,5.124876
0.044311,-0.040139,0.010000,0.054409,2.077874,1.000000,5.200107
0.086492,-0.045372,0.010000,0.058171,2.573619,1.000000,5.140058
0.028571,0.032855,0.010000,0.033173,-2.221775,1.000000,4.798509
-0.085850,0.083718,0.010000,0.098804,-0.997611,1.000000,4.900626
0.092904,0.040467,0.010000,0.076677,-2.812227,1.000000,4.875359
0.083326,-0.060348,0.010000,0.050809,2.808515,1.000000,5.107072
0.002544,-0.033054,0.010000,0.003517,-0.771499,1.000000,5.083308
-0.025639,0.036030,0.010000,0.025698,-0.437912,1.000000,4.951453
-0.015237,-0.124725,0.010000,0.095883,1.507077,1.000000,5.223151
-0.085128,-0.044290,0.010000,0.056511,-0.059365,1.000000,5.124746
0.100565,0.036285,0.010000,0.088938,-2.698766,1.000000,5.099546
0.054144,0.079211,0.010000,0.053187,-2.322480,1.000000,4.791161
-0.093615,-0.014442,0.010000,0.054400,-0.118076,1.000000,4.784300
0.046607,0.086245,0.010000,0.052267,-2.166287,1.000000,5.140063
0.012909,0.072694,0.010000,0.045277,-1.626568,1.000000,5.058509
0.027452,0.122309,0.010000,0.050535,-1.769039,1.000000,5.196144
0.079028,-0.050084,0.010000,0.070708,2.740915,1.000000,4.978784
0.094449,0.094021,0.010000,0.113136,-2.279017,1.000000,4.860940
-0.016247,0.077456,0.010000,0.039932,-1.340676,1.000000,4.835065
0.074176,-0.005426,0.010000,0.055987,-2.601057,1.000000,4.871131
-0.077658,0.096343,0.010000,0.108477,-1.091314,1.000000,4.912719
0.005573,0.107725,0.010000,0.095018,-1.647004,1.000000,4.792652
0.078342,0.119875,0.010000,0.115281,-1.957197,1.000000,4.943956
-0.076370,0.012547,0.010000,0.054913,-0.122501,1.000000,4.954331
-0.040593,0.037097,0.010000,0.034714,-0.959232,1.000000,4.938883
0.066691,0.121863,0.010000,0.100903,-2.136951,1.000000,5.127265
0.102805,-0.036088,0.010000,0.061361,2.763276,1.000000,4.891435
-0.082479,0.039501,0.010000,0.048925,-0.025728,1.000000,5.185131
-0.082787,-0.013335,0.010000,0.050343,0.001690,1.000000,4.761744
-0.065620,-0.025309,0.010000,0.043832,-0.073617,1.000000,5.246411
-0.029539,-0.113911,0.010000,0.063466,1.088058,1.000000,5.242953
0.007022,0.110725,0.010000,0.070757,-1.570465,1.000000,4.814713
0.044046,-0.026558,0.010000,0.037569,-2.890511,1.000000,4.984806
0.010465,-0.104676,0.010000,0.044705,1.626973,1.000000,4.991556
0.042545,-0.108138,0.010000,0.095331,1.827607,1.000000,4.805337
-0.084545,0.119768,0.010000,0.097146,-0.880707,1.000000,5.236700
-0.111880,-0.077363,0.010000,0.108865,0.689015,1.000000,4.843309
0.096827,0.005058,0.010000,0.082456,-2.723367,1.000000,5.116645
0.106107,-0.033300,0.010000,0.091176,2.690688,1.000000,5.101636
-0.122832,0.063998,0.010000,0.102343,-0.487550,1.000000,5.096149
0.029058,-0.123588,0.010000,0.074894,1.718025,1.000000,5.094969
-0.060120,0.048598,0.010000,0.032509,-0.181521,1.000000,4.762390
0.032174,-0.076462,0.010000,0.033343,2.577276,1.000000,4.790044
0.098382,0.114109,0.010000,0.125904,-2.222989,1.000000,4.998015
-0.038900,0.019607,0.010000,0.054136,-0.789279,1.000000,5.180099
-0.121258,0.093955,0.010000,0.095373,-0.324456,1.000000,5.107415
0.106894,0.103624,0.010000,0.099071,-2.279026,1.000000,5.093455
0.104151,-0.087324,0.010000,0.120688,2.309049,1.000000,4.820825
-0.101354,-0.058026,0.010000,0.093343,0.582000,1.000000,5.155364
-0.004189,-0.056200,0.010000,0.054851,1.589140,1.000000,5.135389
-0.034727,0.104661,0.010000,0.084838,-1.366642,1.000000,5.111061
0.016971,-0.100947,0.010000,0.065831,1.756037,1.000000,5.049884
-0.108944,-0.059774,0.010000,0.085035,0.126868,1.000000,5.093307
0.071994,-0.112101,0.010000,0.067585,2.383255,1.000000,5.204077
-0.121835,-0.062331,0.010000,0.078126,0.182294,1.000000,5.147124
-0.100448,0.093608,0.010000,0.088728,-0.863453,1.000000,5.013466
0.020472,-0.063178,0.010000,0.052471,1.862439,1.000000,5.085047
0.063041,0.014447,0.010000,0.052104,-2.853040,1.000000,5.105498
-0.114781,-0.033942,0.010000,0.073538,0.505227,1.000000,5.115117
0.064245,-0.017650,0.010000,0.048748,2.521605,1.000000,5.010310
-0.068223,-0.116582,0.010000,0.080243,1.095171,1.000000,4.982954
-0.028690,0.047783,0.010000,0.047571,-0.850712,1.000000,5.038114
-0.067959,0.038534,0.010000,0.034377,-0.223520,1.000000,4.794416
0.118851,-0.095215,0.010000,0.121259,2.302338,1.000000,5.049738
-0.087859,0.102239,0.010000,0.099019,-1.014243,1.000000,5.074474
0.066495,0.083792,0.010000,0.079192,-2.180662,1.000000,4.822149
-0.105496,0.115959,0.010000,0.130834,-0.925342,1.000000,5.081494
0.082466,0.013049,0.010000,0.068386,-2.748549,1.000000,5.071056
-0.101509,-0.063370,0.010000,0.080456,0.172349,1.000000,4.796511
0.089501,0.091589,0.010000,0.083500,-2.352400,1.000000,5.022730
0.066533,0.081808,0.010000,0.082322,-2.216696,1.000000,5.118237
0.124259,-0.029172,0.010000,0.088577,2.788010,1.000000,4.948205
0.030259,-0.076680,0.010000,0.080749,1.867585,1.000000,4.868951
0.090978,-0.068743,0.010000,0.076661,2.433608,1.000000,5.122196
0.019054,0.003562,0.010000,0.031660,2.152888,1.000000,5.231986
0.030357,0.045143,0.010000,0.018346,-2.929491,1.000000,4.871651
0.011715,-0.027848,0.010000,0.002360,-2.878464,1.000000,5.025051
0.114320,-0.013561,0.010000,0.084946,-2.855080,1.000000,5.046689
-0.118181,0.101932,0.010000,0.088281,-0.652952,1.000000,4.951886
0.109777,-0.000302,0.010000,0.069672,-2.848269,1.000000,4.931691
-0.102887,0.092924,0.010000,0.098435,-0.615164,1.000000,5.075923
0.117044,0.002947,0.010000,0.073814,-2.730885,1.000000,5.139011
-0.042348,0.020473,0.010000,0.036328,0.440571,1.000000,4.807521
0.055731,0.063462,0.010000,0.044072,-2.183898,1.000000,4.912043
-0.032047,0.022687,0.010000,0.031697,-0.634804,1.000000,4.981872
-0.025415,-0.022930,0.010000,0.024084,-0.486365,1.000000,4.781081
-0.044969,0.124179,0.010000,0.081027,-1.265950,1.000000,4.827902
-0.028991,0.071823,0.010000,0.082252,-1.166148,1.000000,4.943504
0.111771,0.077854,0.010000,0.074840,-2.676548,1.000000,4.826922
0.074980,0.116460,0.010000,0.107711,-2.100381,1.000000,5.176974
-0.017389,-0.026854,0.010000,0.030791,0.850544,1.000000,4.754913
-0.066245,0.074838,0.010000,0.083081,-0.964838,1.000000,4.929567
-0.002586,-0.025466,0.010000,0.014938,1.334458,1.000000,4.862345
0.103323,-0.011751,0.010000,0.089001,2.659649,1.000000,5.050578
-0.039403,0.003217,0.010000,0.040988,0.276321,1.000000,4.992165
0.077153,0.084510,0.010000,0.101879,-2.118309,1.000000,5.122217
-0.123501,0.015706,0.010000,0.088387,-0.074539,1.000000,5.076029
-0.068745,0.091009,0.010000,0.067501,-0.856193,1.000000,5.000122
0.113753,0.098338,0.010000,0.091982,-2.648212,1.000000,4.797648
0.115979,-0.087165,0.010000,0.101712,2.527911,1.000000,4.854315
-0.029595,0.059832,0.010000,0.051163,-0.997730,1.000000,5.038699
0.058196,-0.067827,0.010000,0.068114,2.414316,1.000000,5.141149
0.041357,-0.084952,0.010000,0.091175,1.925170,1.000000,5.041532
-0.042099,0.000222,0.010000,0.038330,0.944307,1.000000,5.050940
0.066322,-0.112826,0.010000,0.120929,2.038635,1.000000,5.028724
0.093892,-0.050557,0.010000,0.069037,2.841438,1.000000,5.023547
0.002826,0.105448,0.010000,0.057004,-1.618444,1.000000,4.782863
-0.011850,-0.070861,0.010000,0.025737,1.688554,1.000000,4.959459
-0.035734,0.046226,0.010000,0.035470,-0.783691,1.000000,5.186844
-0.049845,-0.017681,0.010000,0.057258,0.614338,1.000000,5.083242
-0.028961,0.120195,0.010000,0.086787,-1.497248,1.000000,4.824820
0.054538,-0.082868,0.010000,0.076223,2.113519,1.000000,4.853964
0.036815,0.015714,0.010000,0.051375,-2.372630,1.000000,4.878099
-0.002362,0.026750,0.010000,0.004760,1.266508,1.000000,4.766103
0.004345,-0.026036,0.010000,0.018366,2.243552,1.000000,5.000891
0.063105,0.050008,0.010000,0.053953,-2.548743,1.000000,4.919624
0.013962,0.110599,0.010000,0.103593,-1.613412,1.000000,5.152978
0.097497,-0.038692,0.010000,0.067757,2.960787,1.000000,4.865244
-0.107084,-0.017521,0.010000,0.066235,0.226163,1.000000,5.146411
-0.114208,0.008287,0.010000,0.074755,-0.355224,1.000000,5.088319
0.074951,-0.102116,0.010000,0.097737,2.186548,1.000000,5.049432
0.047688,0.111313,0.010000,0.062213,-2.231676,1.000000,5.003664
0.029273,-0.084872,0.010000,0.082156,1.974028,1.000000,5.057638
0.089408,-0.051366,0.010000,0.071643,2.850967,1.000000,5.235210
0.068008,-0.010550,0.010000,0.035013,-2.768817,1.000000,4.987968
-0.118799,0.050058,0.010000,0.071825,-0.315912,1.000000,4.821088
0.010350,0.056682,0.010000,0.060852,-1.583974,1.000000,4.840210
0.060861,-0.068592,0.010000,0.086672,2.125163,1.000000,5.058099
0.040620,-0.120183,0.010000,0.065545,1.925832,1.000000,4.959922
0.036089,-0.123734,0.010000,0.062922,1.766508,1.000000,4.929975
-0.006665,0.104703,0.010000,0.100881,-1.472401,1.000000,5.128876
0.026876,-0.042166,0.010000,0.026174,2.485189,1.000000,4.844417
0.104727,0.022887,0.010000,0.087438,-2.730916,1.000000,5.107096
-0.055556,0.101833,0.010000,0.069426,-1.186751,1.000000,4.833417
-0.102034,-0.029300,0.010000,0.084425,0.275600,1.000000,4.886349
0.038726,-0.104930,0.010000,0.082563,1.740658,1.000000,4.972014
-0.082292,-0.088068,0.010000,0.072658,0.920865,1.000000,5.064850
-0.113846,0.075730,0.010000,0.082461,-0.620387,1.000000,5.205867
0.033519,-0.016241,0.010000,0.028543,2.825915,1.000000,4.942241
-0.072475,0.096328,0.010000,0.078885,-1.088678,1.000000,5.213079
0.120003,-0.078379,0.010000,0.106425,2.455893,1.000000,5.169175
-0.043582,0.046216,0.010000,0.057612,-0.995149,1.000000,4.983093
-0.070313,0.062013,0.010000,0.075148,-0.952925,1.000000,5.068784
0.041895,0.093517,0.010000,0.087278,-1.815632,1.000000,4.994302
-0.090158,-0.092766,0.010000,0.085266,0.849811,1.000000,4.791223
-0.039832,-0.029828,0.010000,0.042938,0.696014,1.000000,5.061237
0.117708,-0.056916,0.010000,0.086539,2.984279,1.000000,4.922165
0.032116,0.016305,0.010000,0.030918,2.766490,1.000000,4.878597
-0.059694,0.009890,0.010000,0.036585,0.227577,1.000000,4.763023
0.090499,-0.041576,0.010000,0.054556,2.854438,1.000000,5.003188
-0.091900,0.030107,0.010000,0.062855,-0.686693,1.000000,5.092760
0.050153,0.027186,0.010000,0.030439,-2.466014,1.000000,4.859676
0.000621,0.012677,0.010000,0.016649,0.926071,1.000000,4.755936
-0.066576,-0.055468,0.010000,0.054350,0.476617,1.000000,4.751009
-0.016346,-0.083985,0.010000,0.069108,1.263006,1.000000,4.915843
-0.107961,0.027443,0.010000,0.068749,-0.051944,1.000000,5.000619
0.027518,-0.053245,0.010000,0.034129,2.199554,1.000000,5.227754
0.008624,-0.123960,0.010000,0.109936,1.504468,1.000000,4.843909
0.016694,0.080044,0.010000,0.055392,-1.934906,1.000000,4.936280
-0.100750,-0.090150,0.010000,0.094994,0.869677,1.000000,5.031664
-0.016622,-0.012181,0.010000,0.024327,0.079929,1.000000,5.207588
0.075734,0.022596,0.010000,0.065211,-2.941615,1.000000,4.935718
-0.087585,-0.000049,0.010000,0.067521,0.502985,1.000000,5.087070
0.007872,-0.014436,0.010000,0.022858,-1.891392,1.000000,4.891954
-0.091651,0.031610,0.010000,0.062242,-0.651992,1.000000,4.761998
-0.026585,0.024486,0.010000,0.030182,-0.695516,1.000000,4.816792
0.052184,-0.112189,0.010000,0.089302,2.032229,1.000000,4.973604
0.007662,-0.027283,0.010000,0.021598,2.378158,1.000000,4.937793
0.044160,-0.020599,0.010000,0.049038,2.030513,1.000000,4.889064
-0.047357,-0.080152,0.010000,0.038713,0.987816,1.000000,5.135267
0.017304,0.078105,0.010000,0.045091,-1.804466,1.000000,4.835314
0.000230,-0.038126,0.010000,0.010819,2.800584,1.000000,5.010468
-0.074392,-0.113372,0.010000,0.108983,1.081883,1.000000,4.777210
-0.101221,-0.058261,0.010000,0.058112,0.121320,1.000000,5.211453
0.117174,-0.109789,0.010000,0.112064,2.200867,1.000000,4.852475
-0.122481,0.063497,0.010000,0.107269,-0.722219,1.000000,4.806172
0.036067,0.005527,0.010000,0.023606,-3.140018,1.000000,5.014374
0.064097,-0.011358,0.010000,0.047614,2.367568,1.000000,4.975837
0.062139,-0.120350,0.010000,0.094654,2.005390,1.000000,5.074248
0.123458,-0.072065,0.010000,0.122603,2.425264,1.000000,5.146370
-0.008278,-0.044170,0.010000,0.002571,0.745038,1.000000,4.964484
-0.052616,-0.039815,0.010000,0.062795,1.211672,1.000000,4.884635
0.110020,0.019664,0.010000,0.078034,3.127899,1.000000,4.801828
0.003043,0.014766,0.010000,0.025916,-1.438789,1.000000,4.762597
0.033854,-0.046308,0.010000,0.027923,2.427451,1.000000,4.979723
-0.120908,-0.014284,0.010000,0.075915,-0.187108,1.000000,4.859898
-0.119626,0.103879,0.010000,0.125089,-0.746786,1.000000,4.941838
0.057263,-0.038222,0.010000,0.053788,2.741573,1.000000,5.034099
0.049514,0.032665,0.010000,0.071325,-2.260931,1.000000,5.106593
0.020207,0.026705,0.010000,0.017723,2.487597,1.000000,5.194230
0.037837,0.094407,0.010000,0.082602,-1.828091,1.000000,5.080800
0.045933,0.060602,0.010000,0.061113,-2.147295,1.000000,5.115103
0.105917,0.113577,0.010000,0.119562,-2.250442,1.000000,4.862994
0.023403,-0.034618,0.010000,0.024742,1.829440,1.000000,5.051574
-0.011139,0.060942,0.010000,0.042867,-1.286073,1.000000,5.137069
-0.115207,0.019786,0.010000,0.085228,-0.527737,1.000000,5.236690
-0.074970,0.030599,0.010000,0.051442,-0.680892,1.000000,4.838967
0.094397,0.059463,0.010000,0.093663,-2.484101,1.000000,5.023119
-0.072330,0.103905,0.010000,0.087847,-0.822413,1.000000,5.001126
0.106689,-0.114398,0.010000,0.131165,2.162802,1.000000,5.039105
0.086867,0.082129,0.010000,0.101912,-2.234128,1.000000,4.845337
-0.064458,0.104163,0.010000,0.094367,-1.104806,1.000000,4.958721
-0.007551,0.075766,0.010000,0.041578,-1.535880,1.000000,5.107509
0.046401,-0.074322,0.010000,0.054699,2.123798,1.000000,5.007355
0.063257,-0.045792,0.010000,0.067123,2.366767,1.000000,5.109908
-0.112561,0.068898,0.010000,0.090793,-0.295567,1.000000,5.096166
-0.091183,-0.033450,0.010000,0.073458,0.693236,1.000000,4.806427
0.006439,-0.067376,0.010000,0.035715,1.627683,1.000000,5.131459
0.104476,0.092935,0.010000,0.104769,-2.320768,1.000000,4.999623
-0.103144,0.070695,0.010000,0.095389,-0.822986,1.000000,5.065648
-0.065696,-0.119434,0.010000,0.075277,0.725669,1.000000,4.862281
0.089175,0.088756,0.010000,0.103812,-2.250063,1.000000,5.039092
-0.078872,0.067559,0.010000,0.063210,-0.724074,1.000000,4.835447
-0.091302,0.049720,0.010000,0.054448,-0.457490,1.000000,4.774303
0.103056,0.044215,0.010000,0.095220,-2.586528,1.000000,4.870958
0.061868,-0.036234,0.010000,0.056060,2.590118,1.000000,4.968803
0.006890,-0.027519,0.010000,0.023677,1.212544,1.000000,5.249632
-0.052288,-0.110527,0.010000,0.063063,1.147363,1.000000,4.792052
-0.093592,0.036603,0.010000,0.082626,-0.606553,1.000000,4.795020
0.124292,-0.008239,0.010000,0.089418,2.805355,1.000000,4.916757
-0.042227,-0.049090,0.010000,0.056352,1.144308,1.000000,4.946049
-0.077827,0.037832,0.010000,0.056367,-0.620241,1.000000,5.216614
-0.077042,-0.016241,0.010000,0.059127,0.732853,1.000000,5.126478
-0.027913,-0.001220,0.010000,0.042636,0.922145,1.000000,4.814896
0.032977,0.091983,0.010000,0.057223,-1.959446,1.000000,4.957535
0.073252,-0.049872,0.010000,0.068021,2.391022,1.000000,5.217820
0.113009,-0.019295,0.010000,0.095019,2.718872,1.000000,4.906548
0.005615,-0.011344,0.010000,0.023588,1.166272,1.000000,5.116472
-0.096018,-0.123381,0.010000,0.085035,0.859701,1.000000,5.152570
-0.093088,0.034574,0.010000,0.063680,-0.302133,1.000000,4.984823
-0.064985,0.019148,0.010000,0.043066,-0.716822,1.000000,4.896746
0.033990,0.003902,0.010000,0.036789,2.220181,1.000000,4.790634
-0.110915,-0.109173,0.010000,0.080974,0.683136,1.000000,5.095340
-0.059049,0.052746,0.010000,0.064096,-0.686860,1.000000,5.181916
-0.075640,-0.108617,0.010000,0.072327,0.576184,1.000000,5.049571
0.007523,-0.011849,0.010000,0.039793,1.684127,1.000000,4.921139
0.059616,0.037795,0.010000,0.058397,-2.149340,1.000000,5.108783
0.110768,-0.018875,0.010000,0.068438,2.752320,1.000000,4.856254
-0.120526,0.066859,0.010000,0.102034,-0.650292,1.000000,4.905466
0.062055,0.009719,0.010000,0.050417,2.605412,1.000000,5.245004
-0.044377,0.079099,0.010000,0.068308,-0.997759,1.000000,4.979875
-0.056804,0.032300,0.010000,0.048807,-0.466270,1.000000,5.171960
0.004445,0.030949,0.010000,0.014806,-2.556465,1.000000,5.097824
-0.060770,0.054323,0.010000,0.076314,-0.944643,1.000000,4.958802
0.105160,-0.015452,0.010000,0.077838,2.956553,1.000000,4.890528
-0.000059,-0.041931,0.010000,0.036367,1.541465,1.000000,4.838056
0.022535,0.094300,0.010000,0.093951,-1.747036,1.000000,5.187909
0.022427,-0.045472,0.010000,0.046796,1.837619,1.000000,4.846069
0.015091,-0.100755,0.010000,0.036315,1.633918,1.000000,4.795273
0.021353,0.067774,0.010000,0.025597,-2.235044,1.000000,4.908274
0.046967,0.115526,0.010000,0.107132,-1.818134,1.000000,4.794931
0.102029,0.079671,0.010000,0.080576,-2.333591,1.000000,4.953598
-0.038340,0.123009,0.010000,0.105279,-1.219653,1.000000,5.051771
0.057005,0.093330,0.010000,0.044136,-2.328281,1.000000,4.992184
0.003989,0.033861,0.010000,0.047186,-1.459801,1.000000,5.036263
-0.054942,0.010307,0.010000,0.042651,0.600130,1.000000,4.767755
0.114917,-0.072584,0.010000,0.120629,2.408578,1.000000,5.187304
0.122191,0.010919,0.010000,0.077102,2.965621,1.000000,4.878722
0.007162,-0.056041,0.010000,0.055494,1.824693,1.000000,5.044486
0.096967,-0.068838,0.010000,0.091966,2.199422,1.000000,4.803355
0.089493,-0.079407,0.010000,0.064567,2.479590,1.000000,5.073023
0.022916,0.035048,0.010000,0.053528,-1.881334,1.000000,5.063879
0.063116,0.068132,0.010000,0.066890,-2.024925,1.000000,4.811116
-0.057520,-0.098381,0.010000,0.071998,0.985573,1.000000,5.233746
0.034584,0.091045,0.010000,0.084620,-2.004791,1.000000,5.025749
-0.033213,-0.118723,0.010000,0.083398,1.440901,1.000000,4.763189
0.083120,-0.058270,0.010000,0.050355,2.729761,1.000000,4.989808
-0.099163,0.006768,0.010000,0.079650,-0.311288,1.000000,4.806270
-0.065266,-0.070675,0.010000,0.052703,0.776075,1.000000,5.104609
-0.120566,-0.030665,0.010000,0.098866,0.470299,1.000000,5.072675
0.023422,0.084591,0.010000,0.037912,-1.751547,1.000000,5.030914
0.012384,-0.117593,0.010000,0.069683,1.872241,1.000000,4.777102
0.010434,-0.082109,0.010000,0.034815,1.410273,1.000000,5.115311
-0.053631,0.033250,0.010000,0.037492,-0.191341,1.000000,5.099690
-0.027820,0.086048,0.010000,0.048157,-1.381729,1.000000,4.782901
0.057872,-0.013818,0.010000,0.059764,2.508043,1.000000,5.232044
0.005307,-0.033671,0.010000,0.008656,-3.087884,1.000000,5.026738
-0.008329,0.051323,0.010000,0.033401,-1.427916,1.000000,4.947949
0.059679,0.035221,0.010000,0.048970,-2.182533,1.000000,4.936131
-0.016993,0.091453,0.010000,0.042432,-0.957801,1.000000,5.121227
0.006186,-0.057238,0.010000,0.068333,1.467572,1.000000,4.880888
0.050298,-0.098891,0.010000,0.091685,1.911118,1.000000,4.881328
0.007456,0.082738,0.010000,0.031743,-1.589814,1.000000,5.105097
0.031521,0.044582,0.010000,0.032939,-2.501483,1.000000,5.215264
-0.027858,0.041452,0.010000,0.050413,-1.197765,1.000000,5.077922
0.122980,-0.006472,0.010000,0.086516,-3.013647,1.000000,5.086736
-0.086248,0.012256,0.010000,0.057206,0.407470,1.000000,4.889690
-0.052750,-0.023875,0.010000,0.039121,0.607858,1.000000,4.770109
-0.057310,-0.020112,0.010000,0.055237,0.916144,1.000000,4.835858
-0.098183,0.039931,0.010000,0.070536,-0.467096,1.000000,5.022206
-0.058173,-0.108763,0.010000,0.060873,0.835833,1.000000,5.069235
0.085323,-0.023278,0.010000,0.070938,2.828633,1.000000,5.208490
-0.059864,0.091739,0.010000,0.065663,-0.996476,1.000000,5.026872
-0.107581,-0.067248,0.010000,0.072252,0.186034,1.000000,4.875863
0.047745,0.113702,0.010000,0.112344,-1.883401,1.000000,4.779261
0.044857,-0.101391,0.010000,0.065393,2.011707,1.000000,4.980369
0.046003,0.001484,0.010000,0.035548,2.177834,1.000000,4.845834
0.007720,-0.064801,0.010000,0.031873,1.968519,1.000000,4.900036
0.091538,0.090783,0.010000,0.111031,-2.196106,1.000000,5.128425
0.049087,-0.088180,0.010000,0.077757,1.889741,1.000000,5.048351
-0.119061,0.013766,0.010000,0.072470,0.266145,1.000000,4.856005
-0.060235,-0.068617,0.010000,0.060357,0.601733,1.000000,5.043222
-0.018174,0.060243,0.010000,0.042954,-1.331547,1.000000,4.872469
0.025129,0.102260,0.010000,0.085578,-1.708166,1.000000,4.815903
-0.109218,0.105231,0.010000,0.102358,-0.887437,1.000000,5.124523
-0.081402,-0.096483,0.010000,0.073894,0.953125,1.000000,4.985161
0.032441,0.095634,0.010000,0.080267,-1.814384,1.000000,4.867942
-0.058258,-0.091304,0.010000,0.082642,0.972527,1.000000,5.126318
0.042496,-0.000482,0.010000,0.034423,2.058348,1.000000,5.230208
0.030588,0.049960,0.010000,0.022394,-2.338829,1.000000,5.051583
-0.043225,0.071900,0.010000,0.046084,-0.679109,1.000000,5.095051
0.025501,-0.076651,0.010000,0.040399,1.988113,1.000000,5.184223
0.056118,0.067307,0.010000,0.035253,-2.796665,1.000000,4.947910
-0.115601,-0.072856,0.010000,0.102959,0.847531,1.000000,5.179715
0.035090,0.077711,0.010000,0.052478,-1.884611,1.000000,4.794737
