# binned sphere monitor
# nx=360 ny=180
# n_history=1000000000
# columns: ix,iy,I
# phi in [-180, 180] deg
# theta in [-90, 90] deg
# hits_total=901532 hits_in=901532
# columns: ix,iy,I
201,98,2.70890462032e-11
202,98,2.47340753587e-11
203,98,2.70881256316e-11
204,98,2.94456595811e-11
205,98,2.23785166361e-11
206,98,2.00226587955e-11
207,98,2.23791957886e-11
208,98,2.59121322129e-11
209,98,2.7089383287e-11
210,98,3.41558675399e-11
211,98,2.12027103742e-11
212,98,2.59101123033e-11
213,98,2.47363058912e-11
214,98,3.18011368968e-11
215,98,2.2378504374e-11
216,98,3.29800373001e-11
217,98,2.23787001685e-11
218,98,2.23787921218e-11
219,98,3.29808429684e-11
220,98,3.65108728875e-11
221,98,2.59105898616e-11
222,98,3.4156575671e-11
223,98,2.5913469514e-11
224,98,1.7668314421e-11
225,98,2.47327388283e-11
226,98,2.5911137005e-11
227,98,2.82646073215e-11
228,98,2.70879415946e-11
229,98,3.06238067357e-11
230,98,2.35564400382e-11
231,98,2.5908510195e-11
232,98,2.3556718144e-11
233,98,2.47348385998e-11
234,98,3.76896897491e-11
235,98,1.64904522673e-11
236,98,2.59124097722e-11
237,98,2.59128024502e-11
238,98,2.0024094674e-11
239,98,2.12011551466e-11
240,98,2.00218483846e-11
241,98,2.94465730018e-11
242,98,2.70913474337e-11
243,98,2.70898811677e-11
244,98,3.6513036238e-11
245,98,3.41572870937e-11
246,98,3.53336763034e-11
247,98,2.35555151135e-11
248,98,2.70921275617e-11
249,98,1.88462825828e-11
250,98,3.17993604145e-11
251,98,2.82702011354e-11
252,98,2.35569563086e-11
253,98,2.70920073862e-11
254,98,2.00238806503e-11
255,98,3.18006655037e-11
256,98,2.82683904035e-11
257,98,2.82693637513e-11
258,98,3.2978952242e-11
259,98,3.1800911113e-11
260,98,3.41581764676e-11
261,98,2.94461675918e-11
262,98,2.47356274755e-11
263,98,2.70895561758e-11
264,98,2.82689406926e-11
265,98,3.41564250663e-11
266,98,3.53332189931e-11
267,98,2.70901749203e-11
268,98,2.11993361837e-11
269,98,2.59133535539e-11
270,98,2.70894359298e-11
271,98,3.062292107e-11
272,98,2.23792639567e-11
273,98,2.00231564961e-11
274,98,3.29779949874e-11
275,98,2.82679308853e-11
276,98,2.12017695876e-11
277,98,2.82677713383e-11
278,98,3.4155048104e-11
279,98,2.47360844348e-11
280,98,2.59130262561e-11
281,98,2.47340333433e-11
282,98,3.53375329982e-11
283,98,1.88459726024e-11
284,98,2.47318894506e-11
285,98,2.70855668709e-11
286,98,2.70885932349e-11
287,98,2.94442128938e-11
288,98,1.76684703986e-11
289,98,3.18011577582e-11
290,98,2.00212072874e-11
291,98,2.94479865465e-11
292,98,2.23780411219e-11
293,98,2.35581333133e-11
294,98,2.82677608847e-11
295,98,4.12248292926e-11
296,98,2.23775696765e-11
297,98,2.00217177855e-11
298,98,3.06242833228e-11
299,98,2.82684703514e-11
300,98,3.53362168562e-11
301,98,3.76916336692e-11
302,98,2.944450901e-11
303,98,2.82688696557e-11
304,98,2.47329462987e-11
305,98,2.12021404392e-11
306,98,2.70899754979e-11
307,98,3.76911189288e-11
308,98,3.29787891561e-11
309,98,4.12242125078e-11
310,98,2.23796889278e-11
311,98,3.533300305e-11
312,98,2.7089654009e-11
313,98,2.59120199482e-11
314,98,1.76672723511e-11
315,98,2.94454597907e-11
316,98,2.35562678653e-11
317,98,2.94445473444e-11
318,98,3.65134400579e-11
319,98,2.70911755633e-11
320,98,2.59120803856e-11
321,98,2.59129772227e-11
322,98,2.23775703919e-11
323,98,2.35548331239e-11
324,98,3.53346468822e-11
325,98,3.0623678771e-11
326,98,3.06246163955e-11
327,98,2.59132722088e-11
328,98,3.06249780038e-11
329,98,1.53118782979e-11
330,98,4.00460286922e-11
331,98,2.11986041818e-11
332,98,2.47354498257e-11
333,98,3.18002047109e-11
334,98,2.47337055781e-11
335,98,2.35569634079e-11
336,98,3.4157997915e-11
337,98,3.29780092291e-11
338,98,3.29781179456e-11
339,98,3.06251575447e-11
340,98,3.18003052302e-11
341,98,2.82690581497e-11
342,98,3.06223048761e-11
343,98,2.47353752042e-11
344,98,3.65133720687e-11
345,98,3.29767327349e-11
346,98,2.94462556267e-11
347,98,2.59116850267e-11
348,98,3.18012141322e-11
349,98,3.18021247302e-11
350,98,2.12021571955e-11
351,98,2.82684697534e-11
352,98,1.41348232664e-11
353,98,2.47352574842e-11
354,98,3.29784669686e-11
355,98,3.41575086829e-11
356,98,1.88460687554e-11
357,98,2.59137636486e-11
358,98,3.29801074123e-11
359,98,3.06234025639e-11
0,99,2.47351761539e-11
1,99,2.47336364474e-11
2,99,2.70915490225e-11
3,99,3.65141141935e-11
4,99,2.59113893183e-11
5,99,2.47347333407e-11
6,99,2.70886760995e-11
7,99,2.12003214636e-11
8,99,2.59127200841e-11
9,99,1.88451945462e-11
10,99,2.23799500253e-11
11,99,3.65138490201e-11
12,99,3.29763259642e-11
13,99,2.82671749395e-11
14,99,3.06235727019e-11
15,99,2.35577259952e-11
16,99,3.65099202338e-11
17,99,2.12021708743e-11
18,99,2.59126002018e-11
19,99,3.41577712273e-11
20,99,2.59120596191e-11
21,99,3.65130391107e-11
22,99,2.12013639846e-11
23,99,2.82678392826e-11
24,99,2.59134521477e-11
25,99,3.29803087498e-11
26,99,2.7089961754e-11
27,99,3.29797351402e-11
28,99,2.70899508577e-11
29,99,2.82680832689e-11
30,99,2.00234047036e-11
31,99,3.06230617627e-11
32,99,2.47348072938e-11
33,99,2.47355346899e-11
34,99,3.29780012518e-11
35,99,3.76911822601e-11
36,99,2.94462880703e-11
37,99,3.29811152638e-11
38,99,2.82673488967e-11
39,99,2.70915476481e-11
40,99,2.4733349943e-11
41,99,2.35555609926e-11
42,99,2.94468036376e-11
43,99,1.64896211299e-11
44,99,2.35574136533e-11
45,99,2.82664108129e-11
46,99,2.35565249569e-11
47,99,2.94466840682e-11
48,99,2.82689194667e-11
49,99,2.59129009154e-11
50,99,2.59125060445e-11
51,99,2.70884813438e-11
52,99,2.23785508185e-11
53,99,3.41566005989e-11
54,99,3.18028411777e-11
55,99,3.06232705181e-11
56,99,2.11996608069e-11
57,99,3.65109465196e-11
58,99,2.47340412214e-11
59,99,2.94440708824e-11
60,99,2.94473000991e-11
61,99,3.41552541112e-11
62,99,2.35558892439e-11
63,99,1.64889627238e-11
64,99,3.76911329071e-11
65,99,1.76671042995e-11
66,99,3.06245516572e-11
67,99,2.47364423152e-11
68,99,2.23781360215e-11
69,99,2.70874306925e-11
70,99,3.53364556227e-11
71,99,3.18009884805e-11
72,99,2.94461033403e-11
73,99,3.53350156975e-11
74,99,2.94484541747e-11
75,99,2.12015241385e-11
76,99,2.47325922365e-11
77,99,2.12005830493e-11
78,99,2.70902333602e-11
79,99,2.82673187634e-11
80,99,2.94452532922e-11
81,99,2.590912436e-11
82,99,2.70887100445e-11
83,99,3.18024841312e-11
84,99,3.18025825254e-11
85,99,2.5915419336e-11
86,99,3.29800140275e-11
87,99,3.06239879754e-11
88,99,3.76912747261e-11
89,99,2.23784440582e-11
90,99,2.47329214249e-11
91,99,2.94443657253e-11
92,99,3.5335226281e-11
93,99,2.59126136277e-11
94,99,2.35551964249e-11
95,99,2.82650143111e-11
96,99,3.2980512875e-11
97,99,2.12009465313e-11
98,99,3.29778498992e-11
99,99,2.94465406349e-11
100,99,2.82680622341e-11
101,99,3.41551828029e-11
102,99,2.23801394294e-11
103,99,2.35570948009e-11
104,99,2.59129780207e-11
105,99,2.47329154536e-11
106,99,2.23789150514e-11
107,99,3.65138175044e-11
108,99,2.00238547607e-11
109,99,2.23793703211e-11
110,99,2.35574146719e-11
111,99,2.70898940645e-11
112,99,2.82688408544e-11
113,99,3.41578981267e-11
114,99,2.82655184566e-11
115,99,1.6489292568e-11
116,99,2.94454839685e-11
117,99,2.70894951927e-11
118,99,2.23787054371e-11
119,99,3.17986686552e-11
120,99,2.35565115832e-11
121,99,3.53335466946e-11
122,99,2.70923628864e-11
123,99,3.06246997704e-11
124,99,3.18005321256e-11
125,99,2.59104681302e-11
126,99,2.35554598387e-11
127,99,2.70907383816e-11
128,99,2.23799582483e-11
129,99,2.23797601533e-11
130,99,4.35801902681e-11
131,99,3.18011738929e-11
132,99,2.11998313503e-11
133,99,2.12010734731e-11
134,99,2.82683992129e-11
135,99,3.88675074621e-11
136,99,2.70916232952e-11
137,99,3.06231630782e-11
138,99,2.47355922134e-11
139,99,2.23808316174e-11
140,99,2.8266249187e-11
141,99,1.6489518497e-11
142,99,2.7089786542e-11
143,99,2.82663791388e-11
144,99,2.82687079774e-11
145,99,2.82676391096e-11
146,99,2.35564028761e-11
147,99,2.47334115242e-11
148,99,1.88457482532e-11
149,99,2.0024561474e-11
150,99,3.41558733136e-11
151,99,2.82669946685e-11
152,99,2.35584205757e-11
153,99,4.47557508478e-11
154,99,3.29800812339e-11
155,99,2.47335370094e-11
156,99,3.29789090489e-11
157,99,2.1202025912e-11
158,99,1.8844771529e-11
159,99,2.59122634064e-11
160,99,3.76888121252e-11
161,99,2.12009685788e-11
162,99,2.47336245994e-11
163,99,2.3556477952e-11
164,99,2.23794293246e-11
165,99,2.1200474814e-11
166,99,3.18017020929e-11
167,99,3.18030063097e-11
168,99,2.59139639436e-11
169,99,2.47312931111e-11
170,99,2.35572829254e-11
171,99,3.06249456723e-11
172,99,2.70914281018e-11
173,99,3.65130946259e-11
174,99,3.65149159888e-11
175,99,2.9446611301e-11
176,99,2.70901396161e-11
177,99,2.473542012e-11
178,99,2.12016971222e-11
179,99,2.47343808436e-11
180,99,2.70918606518e-11
181,99,2.47346047204e-11
182,99,1.8846562753e-11
183,99,2.35568041694e-11
184,99,2.59120862623e-11
185,99,2.70901583026e-11
186,99,2.94441741754e-11
187,99,2.70893566042e-11
188,99,2.23781681587e-11
189,99,2.0022280109e-11
190,99,2.70865543574e-11
191,99,2.59105439504e-11
192,99,3.53359362582e-11
193,99,3.41585763209e-11
194,99,3.53332567589e-11
195,99,2.82670494165e-11
196,99,2.82670320341e-11
197,99,3.5332857446e-11
198,99,2.82693236199e-11
199,99,2.709110616e-11
200,99,3.65149303756e-11
201,99,2.70907589814e-11
202,99,2.59130077157e-11
203,99,3.06234014695e-11
204,99,2.47337000719e-11
205,99,3.65143089571e-11
206,99,1.7666756849e-11
207,99,2.59112322891e-11
208,99,2.12017021655e-11
209,99,2.5912475343e-11
210,99,3.18020530128e-11
211,99,2.82677122114e-11
212,99,2.12010651841e-11
213,99,3.18008500908e-11
214,99,1.88449102007e-11
215,99,3.29801141191e-11
216,99,2.7089044664e-11
217,99,2.23762079968e-11
218,99,2.47337400756e-11
219,99,2.70899155404e-11
220,99,2.709045666e-11
221,99,3.41576861456e-11
222,99,2.11998899905e-11
223,99,2.12010030784e-11
224,99,2.70903883654e-11
225,99,3.29791922754e-11
226,99,2.1201810573e-11
227,99,2.00234232588e-11
228,99,3.18025959642e-11
229,99,2.59122137883e-11
230,99,2.35568552812e-11
231,99,3.76920177015e-11
232,99,1.41345367005e-11
233,99,2.82679369428e-11
234,99,3.06219660116e-11
235,99,2.7089009567e-11
236,99,2.59104273465e-11
237,99,2.70890495073e-11
238,99,2.94464723955e-11
239,99,2.47350703121e-11
240,99,3.06244946365e-11
241,99,4.3581024255e-11
242,99,3.41552472113e-11
243,99,3.41573549395e-11
244,99,2.12022951787e-11
245,99,2.47333564312e-11
246,99,2.35555998195e-11
247,99,3.53348592515e-11
248,99,3.06238762835e-11
249,99,2.47353293345e-11
250,99,2.00241244209e-11
251,99,2.47341758334e-11
252,99,2.59125443885e-11
253,99,2.70897515724e-11
254,99,3.06243591963e-11
255,99,1.76680668248e-11
256,99,3.06242521279e-11
257,99,2.59127502736e-11
258,99,3.18001871421e-11
259,99,2.00226819185e-11
260,99,1.64903970346e-11
261,99,2.00217414032e-11
262,99,2.59110902849e-11
263,99,2.82680993294e-11
264,99,2.59133780488e-11
265,99,3.29790545359e-11
266,99,3.1800044814e-11
267,99,2.23787264225e-11
268,99,3.297974576e-11
269,99,2.23789860464e-11
270,99,2.59107265556e-11
271,99,2.82679113396e-11
272,99,3.18011963301e-11
273,99,3.65118138344e-11
274,99,2.70905958992e-11
275,99,2.23799332951e-11
276,99,3.88688130771e-11
277,99,2.12002480878e-11
278,99,3.29813899742e-11
279,99,2.70904153787e-11
280,99,2.59100634826e-11
281,99,2.59130359101e-11
282,99,2.82660265268e-11
283,99,2.47352972057e-11
284,99,2.3556664777e-11
285,99,2.12005569781e-11
286,99,2.70899871319e-11
287,99,3.06221530476e-11
288,99,3.29782242905e-11
289,99,3.17996583534e-11
290,99,2.70895437636e-11
291,99,3.76919962597e-11
292,99,2.47347672571e-11
293,99,2.94429267955e-11
294,99,2.23785435293e-11
295,99,3.18029299892e-11
296,99,2.94461578553e-11
297,99,2.47344908303e-11
298,99,2.7088849853e-11
299,99,3.8868986797e-11
300,99,2.7090633128e-11
301,99,2.70912123775e-11
302,99,2.7091277951e-11
303,99,3.65130226619e-11
304,99,2.94449259419e-11
305,99,3.18014154172e-11
306,99,3.41563295377e-11
307,99,2.47357319268e-11
308,99,3.06221609398e-11
309,99,3.65102104269e-11
310,99,2.82690505134e-11
311,99,2.12016485492e-11
312,99,2.94452788271e-11
313,99,3.18012265936e-11
314,99,2.82689690711e-11
315,99,2.82689520235e-11
316,99,2.94459857875e-11
317,99,2.94454377195e-11
318,99,2.59133729494e-11
319,99,4.12231210598e-11
320,99,3.06240586509e-11
321,99,2.59143794202e-11
322,99,3.06233142971e-11
323,99,4.2399565645e-11
324,99,2.47335868702e-11
325,99,3.18000316429e-11
326,99,4.8293251042e-11
327,99,2.23766638987e-11
328,99,3.29781970062e-11
329,99,2.944622529e-11
330,99,2.94472489088e-11
331,99,1.53103806426e-11
332,99,2.35570473572e-11
333,99,3.76905712931e-11
334,99,4.0047619462e-11
335,99,2.59111016415e-11
336,99,3.29800565799e-11
337,99,4.23992580498e-11
338,99,2.94443793352e-11
339,99,3.41582406271e-11
340,99,2.00238060073e-11
341,99,2.59130546731e-11
342,99,3.29812452641e-11
343,99,2.23798054851e-11
344,99,3.76907269704e-11
345,99,2.47345570923e-11
346,99,3.18010603156e-11
347,99,2.47345658979e-11
348,99,2.59100373567e-11
349,99,2.82676331683e-11
350,99,2.82675333118e-11
351,99,2.59124339507e-11
352,99,2.591186868e-11
353,99,2.82694774755e-11
354,99,2.35575932934e-11
355,99,2.23790231065e-11
356,99,2.82686086421e-11
357,99,3.18013629969e-11
358,99,2.94482236641e-11
359,99,3.0623356265e-11
0,100,2.35557916946e-11
1,100,3.1802022676e-11
2,100,3.41587252497e-11
3,100,2.35579003808e-11
4,100,4.47563203018e-11
5,100,4.1224517968e-11
6,100,2.35582375843e-11
7,100,3.18019982899e-11
8,100,2.12014033575e-11
9,100,3.06249603408e-11
10,100,2.82684005911e-11
11,100,2.70920866852e-11
12,100,2.94436147028e-11
13,100,2.82686220148e-11
14,100,3.41569526678e-11
15,100,2.70906516859e-11
16,100,2.7088531827e-11
17,100,2.82682902913e-11
18,100,2.59127928427e-11
19,100,2.8268376528e-11
20,100,3.65132594547e-11
21,100,2.47339009672e-11
22,100,2.5911844211e-11
23,100,2.70909545129e-11
24,100,3.18000217929e-11
25,100,2.3556136651e-11
26,100,2.47344664799e-11
27,100,2.70912362775e-11
28,100,2.70902976177e-11
29,100,3.53351440083e-11
30,100,2.00228312859e-11
31,100,3.06249288824e-11
32,100,3.88688048206e-11
33,100,1.64887299286e-11
34,100,2.70911970538e-11
35,100,2.82663465028e-11
36,100,2.82679084926e-11
37,100,4.00474572957e-11
38,100,3.41580366068e-11
39,100,2.70903255015e-11
40,100,2.3556365533e-11
41,100,4.00468055778e-11
42,100,2.47343807954e-11
43,100,2.70913604554e-11
44,100,2.9443907425e-11
45,100,1.76678906133e-11
46,100,2.94462124878e-11
47,100,3.88694359953e-11
48,100,3.41570148577e-11
49,100,2.70892790455e-11
50,100,3.5335017469e-11
51,100,4.0048964996e-11
52,100,2.94449853985e-11
53,100,2.47332160974e-11
54,100,2.47330599242e-11
55,100,3.76904030853e-11
56,100,2.94461622346e-11
57,100,2.59136774313e-11
58,100,1.88446776485e-11
59,100,2.70897065048e-11
60,100,2.5912153675e-11
61,100,3.29798356263e-11
62,100,3.29794595823e-11
63,100,2.94454324595e-11
64,100,2.00232477205e-11
65,100,3.06222478005e-11
66,100,2.82690774681e-11
67,100,2.59122807097e-11
68,100,3.41565685287e-11
69,100,2.47351781417e-11
70,100,1.41340914983e-11
71,100,3.53358200168e-11
72,100,2.70909371818e-11
73,100,2.23803191393e-11
74,100,1.64902950191e-11
75,100,3.2979641352e-11
76,100,3.18021252204e-11
77,100,1.64882429205e-11
78,100,2.94458575389e-11
79,100,2.00226017072e-11
80,100,2.12002494685e-11
81,100,2.70911702057e-11
82,100,2.12013413248e-11
83,100,3.29784158084e-11
84,100,4.47605471507e-11
85,100,2.12018934617e-11
86,100,2.70904668376e-11
87,100,2.59130374401e-11
88,100,2.94467010913e-11
89,100,2.2377614845e-11
90,100,3.41569346314e-11
91,100,2.70889421994e-11
92,100,3.18009207209e-11
93,100,2.35572987171e-11
94,100,1.76666608507e-11
95,100,1.64893474403e-11
96,100,1.88449837168e-11
97,100,3.5334650347e-11
98,100,3.2980119071e-11
99,100,3.53364911561e-11
100,100,2.47355629255e-11
101,100,2.12023589201e-11
102,100,3.2980605105e-11
103,100,3.5335303886e-11
104,100,3.65126105487e-11
105,100,2.00235268979e-11
106,100,2.3556303803e-11
107,100,2.47355533945e-11
108,100,3.29781017307e-11
109,100,2.35570111363e-11
110,100,2.35573090627e-11
111,100,2.70884871022e-11
112,100,2.70918399218e-11
113,100,2.70898648507e-11
114,100,3.18039389712e-11
115,100,2.35560498527e-11
116,100,3.29776874318e-11
117,100,3.18023329194e-11
118,100,3.88688455458e-11
119,100,2.82678892236e-11
120,100,2.00225186353e-11
121,100,2.94473491143e-11
122,100,2.23799062296e-11
123,100,3.06245288061e-11
124,100,2.12010176927e-11
125,100,3.41585435375e-11
126,100,2.3556207622e-11
127,100,2.00224520319e-11
128,100,3.0625178155e-11
129,100,2.94473916454e-11
130,100,3.29794359476e-11
131,100,3.29793152936e-11
132,100,2.59110765002e-11
133,100,2.00231125053e-11
134,100,3.06236733797e-11
135,100,1.29556828327e-11
136,100,3.18013077528e-11
137,100,2.82667015329e-11
138,100,3.29791020083e-11
139,100,2.23766367236e-11
140,100,2.00237278109e-11
141,100,2.23782495798e-11
142,100,3.06237145077e-11
143,100,3.06247444836e-11
144,100,2.35577417832e-11
145,100,2.70910824876e-11
146,100,2.47354682632e-11
147,100,2.35555079288e-11
148,100,1.76663457316e-11
149,100,2.5911776362e-11
150,100,2.35589090842e-11
151,100,2.473362528e-11
152,100,2.47346721751e-11
153,100,3.06253144305e-11
154,100,2.70900419555e-11
155,100,3.06241114166e-11
156,100,1.76683380939e-11
157,100,2.35566878667e-11
158,100,2.59141096179e-11
159,100,3.76888275418e-11
160,100,2.11973423033e-11
161,100,1.64895206308e-11
162,100,2.70917835818e-11
163,100,2.94452144405e-11
164,100,1.64889432989e-11
165,100,2.944622638e-11
166,100,2.94463699036e-11
167,100,3.41559819469e-11
168,100,1.29561853721e-11
169,100,2.82681744678e-11
170,100,2.82694848764e-11
171,100,3.88677672125e-11
172,100,3.29781901656e-11
173,100,2.70889776895e-11
174,100,2.82670400433e-11
175,100,2.35576851599e-11
176,100,3.6513266081e-11
177,100,3.18009214337e-11
178,100,2.59130065115e-11
179,100,2.9447592579e-11
180,100,2.59123381486e-11
181,100,3.415716335e-11
182,100,2.11998354625e-11
183,100,3.06232210556e-11
184,100,1.76675847107e-11
185,100,1.41347673762e-11
186,100,2.23797548731e-11
187,100,3.29800168663e-11
188,100,2.70911432318e-11
189,100,2.94470993549e-11
190,100,3.18026703282e-11
191,100,3.18015286079e-11
192,100,1.88462148845e-11
193,100,3.06274843818e-11
194,100,3.06230750284e-11
195,100,2.35585969171e-11
196,100,1.64893415306e-11
197,100,3.06220216915e-11
198,100,1.53114176622e-11
199,100,2.59115874341e-11
200,100,1.76668776259e-11
201,100,2.82677878537e-11
202,100,3.5336050085e-11
203,100,2.00219684385e-11
204,100,2.70895351264e-11
205,100,3.18024562608e-11
206,100,2.23809246116e-11
207,100,2.47340545875e-11
208,100,3.17993759055e-11
209,100,2.59134063697e-11
210,100,2.23785512036e-11
211,100,2.59120679377e-11
212,100,1.76649383571e-11
213,100,3.18017682344e-11
214,100,2.35576091136e-11
215,100,1.88450731381e-11
216,100,2.12018588457e-11
217,100,2.82677951956e-11
218,100,1.88455398048e-11
219,100,2.82686418129e-11
220,100,2.23787498366e-11
221,100,3.18003808948e-11
222,100,2.82701659943e-11
223,100,2.944511158e-11
224,100,1.29558291471e-11
225,100,2.35557739821e-11
226,100,3.41555358253e-11
227,100,2.3557170628e-11
228,100,4.00450830295e-11
229,100,3.18001549779e-11
230,100,2.35551118112e-11
231,100,3.41556709707e-11
232,100,1.64904786094e-11
233,100,2.70896981552e-11
234,100,2.23784185041e-11
235,100,2.59123135811e-11
236,100,2.82696320614e-11
237,100,2.82676517871e-11
238,100,2.709042546e-11
239,100,2.94451374041e-11
240,100,1.41341130167e-11
241,100,2.59121493875e-11
242,100,2.59135067815e-11
243,100,2.35574212236e-11
244,100,3.41575237896e-11
245,100,2.70892002409e-11
246,100,2.70909674609e-11
247,100,2.00216216581e-11
248,100,3.65096858492e-11
249,100,2.94465391668e-11
250,100,2.23798001436e-11
251,100,2.47340193225e-11
252,100,2.94465988801e-11
253,100,2.47346221399e-11
254,100,2.82688574046e-11
255,100,3.53355529208e-11
256,100,2.12014797973e-11
257,100,2.2378167584e-11
258,100,2.12029609505e-11
259,100,2.70891287922e-11
260,100,2.82661167328e-11
261,100,2.82681446226e-11
262,100,3.1802654272e-11
263,100,3.29779544435e-11
264,100,2.2380715141e-11
265,100,1.88450613508e-11
266,100,3.41559138858e-11
267,100,2.35580808576e-11
268,100,2.944691956e-11
269,100,2.70915007082e-11
270,100,2.82674627832e-11
271,100,2.70875982361e-11
272,100,2.70889782871e-11
273,100,3.88658671434e-11
274,100,2.47363138997e-11
275,100,2.47337435373e-11
276,100,1.88469952793e-11
277,100,3.29780778291e-11
278,100,2.12016257082e-11
279,100,2.23780818588e-11
280,100,2.23793185102e-11
281,100,2.94446334286e-11
282,100,3.65128379759e-11
283,100,2.82665132942e-11
284,100,2.70892385017e-11
285,100,2.59109752889e-11
286,100,2.47344902653e-11
287,100,3.0622620228e-11
288,100,1.76674893541e-11
289,100,2.82665678501e-11
290,100,3.88659185159e-11
291,100,3.41532889626e-11
292,100,2.94466410071e-11
293,100,2.70899195902e-11
294,100,3.06248476543e-11
295,100,3.29795851922e-11
296,100,3.18014285365e-11
297,100,2.94432254815e-11
298,100,2.23793967252e-11
299,100,3.53337321291e-11
300,100,3.0624758966e-11
301,100,2.00233363417e-11
302,100,2.47345893701e-11
303,100,2.5910392649e-11
304,100,3.2977410943e-11
305,100,2.00252308253e-11
306,100,2.12008508003e-11
307,100,3.29796612925e-11
308,100,2.47368468866e-11
309,100,2.94465962284e-11
310,100,2.82677438168e-11
311,100,3.76921053196e-11
312,100,2.00220404381e-11
313,100,2.59122110005e-11
314,100,2.82678955197e-11
315,100,4.24005855347e-11
316,100,3.06246076853e-11
317,100,2.82653744263e-11
318,100,2.7092024104e-11
319,100,2.2378612886e-11
320,100,2.70898672831e-11
321,100,3.4157252914e-11
322,100,3.18011996142e-11
323,100,2.8266116849e-11
324,100,2.47339273219e-11
325,100,2.00229381134e-11
326,100,3.53349144198e-11
327,100,2.00213482718e-11
328,100,2.59121261276e-11
329,100,2.59113580531e-11
330,100,2.35566168654e-11
331,100,3.18025048501e-11
332,100,3.18010525216e-11
333,100,2.82667611577e-11
334,100,2.59135212682e-11
335,100,3.53370533051e-11
336,100,2.9446826833e-11
337,100,3.18002406064e-11
338,100,2.12006155164e-11
339,100,2.35568286225e-11
340,100,1.88461117224e-11
341,100,2.82686051124e-11
342,100,2.82670408957e-11
343,100,2.47334184242e-11
344,100,1.88441605089e-11
345,100,2.4734545248e-11
346,100,2.23783443434e-11
347,100,3.65142311582e-11
348,100,2.47337602744e-11
349,100,4.12222794552e-11
350,100,3.29801763054e-11
351,100,3.53346136584e-11
352,100,3.06239969427e-11
353,100,2.82693812208e-11
354,100,3.88691382831e-11
355,100,3.06251372648e-11
356,100,2.59129933272e-11
357,100,3.65134018982e-11
358,100,2.70901181225e-11
359,100,2.35565669837e-11
0,101,2.70906910584e-11
1,101,2.94466423066e-11
2,101,3.18002942487e-11
3,101,1.06003984664e-11
4,101,2.70901796298e-11
5,101,3.18007065648e-11
6,101,3.53330583377e-11
7,101,2.70912020255e-11
8,101,2.82693891038e-11
9,101,3.06240502956e-11
10,101,2.59135788685e-11
11,101,3.0624584215e-11
12,101,2.59128851205e-11
13,101,3.17994423889e-11
14,101,1.76683924473e-11
15,101,2.59128842531e-11
16,101,2.12015765831e-11
17,101,3.06239216156e-11
18,101,3.65124507524e-11
19,101,2.591336043e-11
20,101,2.23788623853e-11
21,101,2.12001490994e-11
22,101,2.82676471399e-11
23,101,3.29801419695e-11
24,101,2.59131596747e-11
25,101,2.70901756514e-11
26,101,2.47341298679e-11
27,101,2.12024670478e-11
28,101,2.00235526722e-11
29,101,2.82686547773e-11
30,101,2.94465275236e-11
31,101,3.65128117371e-11
32,101,3.29816640173e-11
33,101,2.35573350068e-11
34,101,2.35570197545e-11
35,101,2.82691500629e-11
36,101,2.70906606368e-11
37,101,3.180189945e-11
38,101,3.18022759037e-11
39,101,3.5332274815e-11
40,101,2.59128528903e-11
41,101,3.29790333549e-11
42,101,3.06217163615e-11
43,101,3.41588950727e-11
44,101,3.53346464339e-11
45,101,2.82683923896e-11
46,101,2.82693076471e-11
47,101,3.53356642669e-11
48,101,2.47352735139e-11
49,101,2.47351625396e-11
50,101,3.53352662298e-11
51,101,3.06223417177e-11
52,101,2.47360798249e-11
53,101,3.06246468407e-11
54,101,5.06448128267e-11
55,101,2.5913174368e-11
56,101,2.82680669252e-11
57,101,2.94452104811e-11
58,101,2.70864658218e-11
59,101,2.59147817907e-11
60,101,2.82661477883e-11
61,101,1.88448953764e-11
62,101,1.88448985472e-11
63,101,2.94441365566e-11
64,101,3.65131563003e-11
65,101,2.826648299e-11
66,101,2.70900785022e-11
67,101,3.18013369455e-11
68,101,3.41574996261e-11
69,101,2.47327479573e-11
70,101,2.9446766295e-11
71,101,3.06255141381e-11
72,101,2.59137857478e-11
73,101,2.00222135663e-11
74,101,3.18017149257e-11
75,101,1.64891253372e-11
76,101,2.94477917949e-11
77,101,2.70900756755e-11
78,101,2.70867300258e-11
79,101,2.59130264878e-11
80,101,3.65116358682e-11
81,101,2.47357583601e-11
82,101,4.00443908626e-11
83,101,4.00445293005e-11
84,101,3.18013254832e-11
85,101,3.65109876226e-11
86,101,2.70896740491e-11
87,101,2.94452846417e-11
88,101,3.06239886348e-11
89,101,3.53342512006e-11
90,101,3.53349839653e-11
91,101,2.35560206073e-11
92,101,2.23798700463e-11
93,101,3.533709008e-11
94,101,2.70915900983e-11
95,101,1.76678333506e-11
96,101,2.35541245482e-11
97,101,3.062436552e-11
98,101,2.70902576587e-11
99,101,1.53112158695e-11
100,101,2.70904812582e-11
101,101,2.12008824014e-11
102,101,3.0625639678e-11
103,101,2.94464110003e-11
104,101,2.94465149436e-11
105,101,3.29809825796e-11
106,101,2.35586471784e-11
107,101,3.06243393075e-11
108,101,3.29781635048e-11
109,101,2.59120798324e-11
110,101,2.7092781748e-11
111,101,2.00227552989e-11
112,101,2.94468042572e-11
113,101,2.23794951306e-11
114,101,1.64896089288e-11
